"Player","Team","REC","YDS","TDS","ATT","YDS","TDS","FL","FPTS"
" ","","",""
"Julio Jones","ATL","6.5","94.0","0.6","0.2","1.4","0.0","0.1","13.2"
"Amari Cooper","DAL","6.6","91.9","0.7","0.2","1.2","0.0","0.1","13.2"
"DeAndre Hopkins","HOU","6.6","90.1","0.7","0.0","0.0","0.0","0.0","12.9"
"Cooper Kupp","LAR","6.4","79.5","0.8","0.4","2.1","0.0","0.1","12.5"
"Chris Godwin","TB","6.0","84.4","0.7","0.1","0.5","0.0","0.1","12.5"
"Keenan Allen","LAC","7.2","85.2","0.6","0.3","2.2","0.0","0.1","12.2"
"Julian Edelman","NE","6.9","80.2","0.6","0.5","4.1","0.0","0.1","11.9"
"Michael Thomas","NO","7.8","83.8","0.6","0.0","0.0","0.0","0.1","11.8"
"Mike Evans","TB","5.0","80.3","0.6","0.1","0.5","0.0","0.0","11.4"
"Adam Thielen","MIN","5.6","75.8","0.6","0.2","1.5","0.0","0.1","11.4"
"Tyler Boyd","CIN","6.4","78.8","0.5","0.1","0.9","0.0","0.1","10.8"
"Tyler Lockett","SEA","5.3","71.5","0.6","0.5","3.3","0.0","0.1","10.8"
"D.J. Chark","JAC","4.8","74.1","0.6","0.1","0.5","0.0","0.1","10.8"
"Will Fuller","HOU","4.4","71.9","0.6","0.2","1.1","0.0","0.0","10.7"
"Larry Fitzgerald","ARI","6.3","70.9","0.6","0.1","0.5","0.0","0.1","10.5"
"Josh Gordon","NE","4.6","72.9","0.5","0.1","0.3","0.0","0.0","10.5"
"Robert Woods","LAR","5.5","69.3","0.5","0.8","5.9","0.0","0.1","10.3"
"Terry McLaurin","WAS","5.0","68.3","0.6","0.0","0.2","0.0","0.1","10.2"
"D.J. Moore","CAR","5.6","72.2","0.5","0.5","5.6","0.0","0.2","10.2"
"Odell Beckham Jr.","CLE","6.0","77.9","0.4","0.2","1.4","0.0","0.1","10.1"
"Kenny Golladay","DET","4.5","68.4","0.5","0.0","0.5","0.0","0.0","10.0"
"Michael Gallup","DAL","4.6","71.0","0.5","0.0","0.0","0.0","0.1","9.8"
"Courtland Sutton","DEN","4.6","66.9","0.5","0.0","0.0","0.0","0.0","9.7"
"Curtis Samuel","CAR","4.8","58.9","0.4","0.8","6.9","0.1","0.0","9.5"
"Alshon Jeffery","PHI","5.3","59.3","0.5","0.1","0.2","0.0","0.0","9.1"
"Marquez Valdes-Scantling","GB","4.1","61.4","0.4","0.2","1.6","0.0","0.0","8.8"
"Calvin Ridley","ATL","4.6","63.9","0.4","0.3","1.5","0.0","0.1","8.7"
"Marquise Brown","BAL","3.5","53.8","0.5","0.3","2.3","0.0","0.0","8.3"
"Tyreek Hill","KC","3.6","57.5","0.3","0.7","4.7","0.1","0.0","8.3"
"Brandin Cooks","LAR","4.0","61.0","0.3","0.6","3.9","0.0","0.0","8.2"
"Robby Anderson","NYJ","4.3","58.1","0.4","0.1","0.7","0.0","0.0","8.2"
"Jarvis Landry","CLE","5.3","67.3","0.2","0.3","2.1","0.0","0.1","8.2"
"JuJu Smith-Schuster","PIT","5.3","67.4","0.2","0.0","0.4","0.0","0.1","8.0"
"Mike Williams","LAC","3.5","52.9","0.4","0.1","0.5","0.0","0.0","7.9"
"Demarcus Robinson","KC","3.4","48.6","0.5","0.0","0.0","0.0","0.0","7.8"
"Christian Kirk","ARI","4.3","52.0","0.4","0.4","3.2","0.0","0.1","7.7"
"Stefon Diggs","MIN","4.5","56.7","0.3","0.3","1.5","0.0","0.1","7.3"
"Mohamed Sanu","ATL","4.9","55.8","0.2","0.4","2.4","0.0","0.1","7.2"
"Emmanuel Sanders","DEN","5.0","59.9","0.2","0.1","0.8","0.0","0.0","7.2"
"Marvin Jones","DET","3.5","54.6","0.2","0.1","0.4","0.0","0.0","6.9"
"Dede Westbrook","JAC","4.8","54.1","0.2","0.5","3.9","0.0","0.1","6.8"
"Preston Williams","MIA","4.2","52.9","0.3","0.2","0.9","0.0","0.1","6.7"
"D.K. Metcalf","SEA","3.6","52.1","0.2","0.0","0.2","0.0","0.0","6.7"
"Auden Tate","CIN","4.2","54.1","0.2","0.0","0.3","0.0","0.1","6.7"
"Golden Tate","NYG","5.2","56.6","0.1","0.3","2.2","0.0","0.1","6.4"
"Jamison Crowder","NYJ","5.1","53.9","0.2","0.3","1.7","0.0","0.1","6.3"
"Mecole Hardman","KC","3.1","48.3","0.2","0.2","1.1","0.0","0.0","6.2"
"Geronimo Allison","GB","3.5","47.7","0.2","0.2","1.1","0.0","0.1","6.2"
"Devante Parker","MIA","3.7","52.8","0.1","0.0","0.0","0.0","0.0","6.0"
"Corey Davis","TEN","3.7","50.4","0.1","0.2","1.5","0.0","0.0","5.9"
"Diontae Johnson","PIT","4.0","49.7","0.1","0.3","1.5","0.0","0.1","5.8"
"Deebo Samuel","SF","3.5","44.6","0.2","0.5","2.9","0.0","0.0","5.7"
"Nelson Agholor","PHI","4.1","45.1","0.2","0.2","1.2","0.0","0.1","5.6"
"Paul Richardson","WAS","3.6","42.1","0.2","0.1","0.7","0.0","0.0","5.5"
"Marquise Goodwin","SF","2.9","42.6","0.2","0.2","1.6","0.0","0.0","5.4"
"Darius Slayton","NYG","3.4","46.5","0.1","0.2","1.3","0.0","0.0","5.4"
"Demaryius Thomas","NYJ","3.7","40.7","0.2","0.0","0.0","0.0","0.0","5.2"
"Chris Conley","JAC","3.2","42.8","0.1","0.0","0.3","0.0","0.0","5.1"
"Willie Snead","BAL","3.1","40.6","0.2","0.1","0.4","0.0","0.0","5.0"
"Cody Latimer","NYG","3.1","43.3","0.1","0.2","1.4","0.0","0.0","4.9"
"A.J. Brown","TEN","2.9","39.4","0.1","0.2","0.9","0.0","0.0","4.8"
"Trey Quinn","WAS","3.7","38.4","0.2","0.2","1.1","0.0","0.1","4.8"
"Ted Ginn","NO","2.8","37.5","0.1","0.4","2.5","0.0","0.0","4.7"
"Jakobi Meyers","NE","3.1","38.8","0.1","0.1","0.7","0.0","0.0","4.7"
"Adam Humphries","TEN","3.7","38.3","0.1","0.2","1.4","0.0","0.0","4.7"
"KeeSean Johnson","ARI","3.6","38.6","0.1","0.1","0.5","0.0","0.0","4.6"
"Danny Amendola","DET","3.4","38.1","0.1","0.1","0.3","0.0","0.0","4.4"
"Randall Cobb","DAL","3.0","33.9","0.1","0.5","2.3","0.0","0.0","4.4"
"Damion Willis","CIN","2.8","34.7","0.1","0.1","0.4","0.0","0.0","4.2"
"Trent Sherfield","ARI","2.6","32.3","0.1","0.0","0.4","0.0","0.0","4.0"
"Byron Pringle","KC","2.4","33.1","0.1","0.1","0.3","0.0","0.0","4.0"
"Antonio Callaway","CLE","2.4","32.0","0.1","0.1","0.2","0.0","0.0","3.9"
"Albert Wilson","MIA","2.4","29.1","0.1","0.3","1.3","0.0","0.0","3.9"
"Keke Coutee","HOU","2.6","31.5","0.1","0.2","1.2","0.0","0.0","3.8"
"Dante Pettis","SF","2.1","28.3","0.1","0.1","0.2","0.0","0.0","3.5"
"Jarius Wright","CAR","2.6","27.9","0.1","0.1","0.9","0.0","0.0","3.5"
"Rashard Higgins","CLE","2.0","28.1","0.1","0.0","0.1","0.0","0.1","3.4"
"Mack Hollins","PHI","2.3","26.8","0.1","0.1","0.5","0.0","0.0","3.2"
