"Player","Team","SACK","INT","FR","FF","TD","SAFETY","PA","YDS_AGN","FPTS"
"Arizona Cardinals","","2.8","1.0","0.7","1.2","0.2","0.0","17.1","313.2","8.5"
"Chicago Bears","","2.6","0.9","0.8","1.2","0.2","0.0","19.5","339.2","8.5"
"Pittsburgh Steelers","","2.5","1.0","0.7","1.1","0.2","0.1","19.5","325.1","8.4"
"Washington Redskins","","3.1","1.1","0.8","1.2","0.2","0.0","23.7","370.9","8.1"
"Carolina Panthers","","3.1","1.0","0.7","1.1","0.2","0.0","24.4","362.0","7.8"
"Los Angeles Chargers","","2.9","1.0","0.6","0.8","0.2","0.0","21.3","397.5","7.6"
"New York Giants","","1.7","1.2","0.6","0.9","0.3","0.0","25.7","403.6","7.1"
"New Orleans Saints","","2.8","0.8","0.7","1.1","0.2","0.0","24.7","393.7","7.0"
"Indianapolis Colts","","2.5","0.9","0.7","1.0","0.2","0.0","24.0","345.2","6.9"
"Seattle Seahawks","","3.0","0.7","0.7","1.2","0.2","0.0","24.4","389.5","6.9"
"Cincinnati Bengals","","2.4","1.1","0.6","0.7","0.2","0.0","25.3","354.7","6.9"
"Baltimore Ravens","","2.5","0.9","0.6","0.7","0.2","0.0","20.5","319.4","6.9"
"Atlanta Falcons","","2.8","0.7","0.7","0.9","0.2","0.0","25.9","396.1","6.7"
"Kansas City Chiefs","","2.1","0.8","0.7","1.0","0.2","0.1","34.5","460.2","6.6"
"Minnesota Vikings","","2.4","0.8","0.6","0.9","0.2","0.1","23.5","345.8","6.6"
"Green Bay Packers","","3.0","0.7","0.6","0.7","0.2","0.0","27.3","372.1","6.5"
"Los Angeles Rams","","2.2","0.9","0.6","0.9","0.2","0.0","31.8","436.5","6.5"
"Tampa Bay Buccaneers","","2.4","0.7","0.7","1.0","0.2","0.0","26.3","385.0","6.5"
"Detroit Lions","","2.4","0.7","0.7","0.9","0.2","0.0","28.4","419.5","6.5"
"Tennessee Titans","","2.1","0.9","0.6","0.9","0.2","0.1","25.7","364.3","6.4"
"Oakland Raiders","","2.1","0.9","0.6","0.8","0.2","0.0","23.5","343.1","6.2"
"Houston Texans","","2.3","0.7","0.7","1.2","0.1","0.0","21.0","318.3","6.0"
"Jacksonville Jaguars","","1.7","1.0","0.6","0.8","0.2","0.1","26.1","394.6","6.0"
"Dallas Cowboys","","2.4","0.6","0.7","1.0","0.2","0.0","27.1","381.4","6.0"
"Denver Broncos","","2.0","0.8","0.5","0.8","0.2","0.0","28.4","386.1","5.8"
"Philadelphia Eagles","","1.8","0.6","0.7","1.2","0.1","0.0","32.1","414.4","5.2"
""
""
