"Player","Team","REC","YDS","TDS","FL","FPTS"
" ","",""
"George Kittle","SF","5.8","71.4","0.5","0.1","10.2"
"Darren Waller","OAK","6.5","69.0","0.5","0.1","9.8"
"Travis Kelce","KC","5.5","67.5","0.5","0.1","9.6"
"Hunter Henry","LAC","4.9","61.6","0.6","0.0","9.5"
"Evan Engram","NYG","4.9","56.5","0.5","0.0","8.5"
"Mark Andrews","BAL","4.3","54.6","0.5","0.1","8.3"
"Zach Ertz","PHI","5.3","57.5","0.4","0.1","8.2"
"Greg Olsen","CAR","3.8","44.7","0.4","0.0","6.9"
"Eric Ebron","IND","3.1","35.0","0.3","0.0","5.6"
"T.J. Hockenson","DET","3.4","39.9","0.2","0.0","4.9"
"Darren Fells","HOU","3.1","35.1","0.2","0.0","4.8"
"Jonnu Smith","TEN","3.3","37.9","0.1","0.0","4.5"
"Jason Witten","DAL","3.7","37.6","0.1","0.1","4.5"
"Jimmy Graham","GB","3.0","33.7","0.2","0.0","4.3"
"Dallas Goedert","PHI","3.4","34.1","0.1","0.1","4.1"
"Cameron Brate","TB","2.8","32.4","0.1","0.0","4.1"
"Tyler Kroft","BUF","2.1","22.5","0.3","0.0","4.0"
"Noah Fant","DEN","2.9","31.6","0.1","0.0","3.8"
"Mike Gesicki","MIA","2.9","31.9","0.1","0.0","3.7"
"Jack Doyle","IND","3.3","30.3","0.1","0.1","3.7"
"Vance McDonald","PIT","2.8","27.8","0.1","0.0","3.5"
"Ricky Seals-Jones","CLE","1.8","24.8","0.2","0.0","3.4"
"Ryan Griffin","NYJ","2.2","24.6","0.1","0.0","3.2"
"Jordan Akins","HOU","2.3","26.5","0.1","0.0","3.2"
"Kyle Rudolph","MIN","2.7","24.9","0.1","0.0","3.2"
"Trey Burton","CHI","2.7","25.8","0.1","0.0","3.0"
"Jacob Hollister","SEA","2.2","23.2","0.1","0.0","2.9"
"Dawson Knox","BUF","2.0","23.3","0.1","0.0","2.9"
"Irv Smith Jr.","MIN","2.2","22.6","0.1","0.0","2.7"
"Hayden Hurst","BAL","2.1","23.4","0.1","0.0","2.7"
"Benjamin Watson","NE","2.0","22.4","0.1","0.0","2.7"
"Foster Moreau","OAK","1.9","19.6","0.1","0.0","2.5"
"Chris Herndon IV","NYJ","1.4","18.7","0.1","0.0","2.5"
"Blake Jarwin","DAL","1.5","17.1","0.1","0.0","2.5"
"Josh Oliver","JAC","1.9","20.6","0.1","0.0","2.4"
"Luke Willson","SEA","1.9","19.3","0.1","0.0","2.3"
"Charles Clay","ARI","1.8","18.5","0.1","0.0","2.2"
"Anthony Firkser","TEN","1.4","17.8","0.1","0.0","2.2"
"Jeremy Sprinkle","WAS","1.9","18.1","0.1","0.0","2.1"
"Nick Boyle","BAL","1.6","15.9","0.1","0.0","2.0"
"Marcedes Lewis","GB","1.3","14.8","0.1","0.0","1.9"
"Logan Thomas","DET","1.3","12.8","0.1","0.0","1.7"
"Maxx Williams","ARI","1.6","14.1","0.1","0.0","1.7"
"Nick Vannett","PIT","1.3","12.9","0.1","0.0","1.7"
"Demetrius Harris","CLE","1.4","12.8","0.1","0.0","1.7"
"Seth DeValve","JAC","1.1","13.1","0.1","0.0","1.6"
"Jesse James","DET","1.1","12.5","0.1","0.0","1.6"
"Ryan Izzo","NE","0.9","10.8","0.1","0.0","1.5"
"Jace Sternberger","GB","0.8","8.6","0.1","0.0","1.5"
"Tanner Hudson","TB","1.0","11.2","0.1","0.0","1.5"
"Adam Shaheen","CHI","1.3","12.0","0.0","0.0","1.4"
"Rhett Ellison","NYG","1.2","11.2","0.0","0.0","1.3"
"Virgil Green","LAC","0.9","10.5","0.0","0.0","1.3"
"Hale Hentges","WAS","1.1","11.2","0.0","0.0","1.2"
"Derek Carrier","OAK","0.9","9.3","0.0","0.0","1.0"
"Geoff Swaim","JAC","0.7","6.8","0.1","0.0","1.0"
"Lee Smith","BUF","0.9","7.3","0.0","0.0","1.0"
"Ian Thomas","CAR","0.7","6.8","0.0","0.0","0.9"
"Tommy Sweeney","BUF","0.6","6.8","0.0","0.0","0.9"
"MyCole Pruitt","TEN","0.8","7.9","0.0","0.0","0.9"
"Durham Smythe","MIA","0.6","6.9","0.0","0.0","0.9"
"Robert Tonyan","GB","0.5","6.8","0.0","0.0","0.8"
"Ross Dwelley","SF","0.7","6.7","0.0","0.0","0.8"
"Levine Toilolo","SF","0.5","5.8","0.0","0.0","0.8"
"Mo Alie-Cox","IND","0.6","6.7","0.0","0.0","0.7"
"Trevon Wesco","NYJ","0.4","4.2","0.0","0.0","0.6"
"Zach Gentry","PIT","0.7","6.2","0.0","0.0","0.6"
"Blake Bell","KC","0.6","5.6","0.0","0.0","0.6"
"Jordan Leggett","TB","0.4","3.9","0.0","0.0","0.6"
"Deon Yelder","KC","0.4","3.7","0.0","0.0","0.6"
"Andrew Beck","DEN","0.6","5.9","0.0","0.0","0.6"
"Daniel Brown","NYJ","0.4","4.7","0.0","0.0","0.5"
"Lance Kendricks","LAC","0.4","4.7","0.0","0.0","0.5"
"Tyler Conklin","MIN","0.5","4.9","0.0","0.0","0.5"
"J.P. Holtz","CHI","0.5","4.8","0.0","0.0","0.5"
"Ben Braunecker","CHI","0.4","4.3","0.0","0.0","0.5"
"Darrell Daniels","ARI","0.4","3.9","0.0","0.0","0.4"
"Ben Koyack","JAC","0.5","4.3","0.0","0.0","0.4"
"Troy Fumagalli","DEN","0.4","4.1","0.0","0.0","0.4"
"Antony Auclair","TB","0.4","4.2","0.0","0.0","0.4"
"Dalton Schultz","DAL","0.3","3.7","0.0","0.0","0.4"
"Chris Manhertz","CAR","0.3","3.0","0.0","0.0","0.3"
"Garrett Celek","SF","0.1","1.6","0.0","0.0","0.2"
"Jerome Cunningham","WAS","0.1","1.1","0.0","0.0","0.2"
"Kaden Smith","NYG","0.0","0.0","0.0","0.0","0.0"
""
""
