"Player","Team","REC","YDS","TDS","ATT","YDS","TDS","FL","FPTS"
" ","","",""
"Odell Beckham Jr.","NYG","7.2","98.7","0.7","0.5","1.8","0.0","0.0","14.1"
"Antonio Brown","PIT","7.0","92.1","0.8","0.0","0.0","0.0","0.0","13.9"
"Michael Thomas","NO","7.9","95.6","0.7","0.0","0.0","0.0","0.1","13.7"
"DeAndre Hopkins","HOU","6.9","96.1","0.7","0.1","0.2","0.0","0.1","13.4"
"Julio Jones","ATL","6.4","93.5","0.6","0.1","0.8","0.0","0.0","13.2"
"Keenan Allen","LAC","6.4","83.9","0.7","0.1","0.3","0.0","0.1","12.3"
"A.J. Green","CIN","6.2","80.0","0.7","0.0","0.0","0.0","0.1","12.1"
"Tyreek Hill","KC","5.2","74.6","0.6","0.9","4.5","0.0","0.0","11.7"
"Mike Evans","TB","5.9","80.5","0.6","0.0","0.1","0.0","0.1","11.5"
"T.Y. Hilton","IND","5.2","73.3","0.7","0.0","0.0","0.0","0.0","11.5"
"Davante Adams","GB","5.5","69.0","0.8","0.0","0.0","0.0","0.0","11.4"
"Jarvis Landry","CLE","6.6","81.9","0.5","0.1","0.4","0.0","0.1","11.1"
"JuJu Smith-Schuster","PIT","5.7","74.8","0.6","0.0","0.0","0.0","0.1","11.1"
"Emmanuel Sanders","DEN","5.7","77.7","0.5","0.2","2.0","0.0","0.0","11.0"
"Adam Thielen","MIN","6.7","82.7","0.5","0.1","0.7","0.0","0.1","11.0"
"Brandin Cooks","LAR","5.0","72.7","0.6","0.4","1.9","0.0","0.0","10.8"
"Will Fuller","HOU","4.4","67.4","0.6","0.1","0.3","0.0","0.0","10.3"
"Stefon Diggs","MIN","5.3","67.4","0.6","0.4","1.9","0.0","0.0","10.3"
"Demaryius Thomas","DEN","5.7","67.0","0.6","0.0","0.0","0.0","0.1","9.9"
"Allen Robinson","CHI","5.3","68.7","0.5","0.0","0.0","0.0","0.1","9.9"
"Golden Tate","DET","6.1","69.7","0.5","0.3","1.3","0.0","0.1","9.9"
"Robert Woods","LAR","5.0","63.7","0.5","0.6","2.9","0.0","0.1","9.8"
"Sterling Shepard","NYG","5.3","64.2","0.5","0.1","0.6","0.0","0.0","9.4"
"Kenny Golladay","DET","4.6","65.2","0.5","0.0","0.2","0.0","0.0","9.4"
"Amari Cooper","OAK","4.8","60.2","0.5","0.2","1.2","0.0","0.0","9.2"
"Kenny Stills","MIA","4.2","60.9","0.5","0.0","0.0","0.0","0.0","9.0"
"Corey Davis","TEN","4.7","60.7","0.5","0.0","0.0","0.0","0.1","8.9"
"John Brown","BAL","4.0","57.9","0.5","0.3","1.3","0.0","0.0","8.9"
"Keelan Cole","JAC","4.0","56.1","0.5","0.0","0.0","0.0","0.0","8.4"
"Tyler Lockett","SEA","3.8","53.8","0.4","0.4","3.0","0.0","0.0","8.3"
"Calvin Ridley","ATL","4.1","52.1","0.5","0.5","2.8","0.0","0.0","8.3"
"Quincy Enunwa","NYJ","4.8","58.4","0.4","0.0","0.1","0.0","0.0","8.2"
"Cooper Kupp","LAR","4.4","57.6","0.4","0.4","2.0","0.0","0.0","8.1"
"Mike Williams","LAC","3.6","48.7","0.5","0.0","0.0","0.0","0.1","8.0"
"Marvin Jones","DET","4.0","58.5","0.3","0.0","0.0","0.0","0.0","7.9"
"Tyler Boyd","CIN","4.6","57.7","0.3","0.3","1.8","0.0","0.1","7.7"
"Sammy Watkins","KC","4.0","54.6","0.3","0.5","3.1","0.0","0.0","7.6"
"Doug Baldwin","SEA","4.6","58.2","0.3","0.1","0.2","0.0","0.0","7.6"
"Geronimo Allison","GB","4.1","49.3","0.5","0.0","0.0","0.0","0.0","7.6"
"Nelson Agholor","PHI","5.0","55.3","0.3","0.4","2.6","0.0","0.0","7.5"
"Michael Crabtree","BAL","4.8","54.0","0.3","0.0","0.0","0.0","0.0","7.1"
"Chris Hogan","NE","3.6","49.6","0.3","0.1","0.6","0.0","0.0","7.0"
"Alshon Jeffery","PHI","3.0","43.7","0.4","0.0","0.0","0.0","0.0","6.8"
"Ted Ginn","NO","3.7","48.8","0.3","0.6","4.1","0.0","0.0","6.8"
"Danny Amendola","MIA","4.2","43.4","0.4","0.0","0.1","0.0","0.0","6.5"
"Larry Fitzgerald","ARI","5.0","53.1","0.2","0.0","0.0","0.0","0.1","6.5"
"DeSean Jackson","TB","3.3","50.7","0.2","0.1","0.7","0.0","0.0","6.3"
"Antonio Callaway","CLE","3.3","47.7","0.2","0.4","1.9","0.0","0.0","6.2"
"Jordy Nelson","OAK","3.8","47.4","0.2","0.0","0.0","0.0","0.0","6.1"
"Josh Gordon","NE","2.8","40.2","0.3","0.1","0.5","0.0","0.0","5.8"
"Chris Godwin","TB","3.5","46.9","0.2","0.0","0.0","0.0","0.1","5.7"
"Marquise Goodwin","SF","3.1","44.1","0.2","0.2","1.2","0.0","0.0","5.6"
"Kelvin Benjamin","BUF","3.1","42.7","0.2","0.0","0.0","0.0","0.0","5.6"
